hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum
210029,44218,MD,210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,BALTIMORE,21224,Short Term,24510,TRUE,397.7,371.7,371.7,291.9,272.9,43.9,42.9,0,0,397.7,72,58,60.3,49.6,14.1,13.9,0,0,0,2784,2602,2602,2043,1910,307,300,0,0,2784,504,406,422,347,99,97,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38,0,0,-999999,-999999,11,8,9,7,0,0,301,80,0,10,9,10,13,18,8,12,0,-999999,864,0
210009,44218,MD,210009,"JOHNS HOPKINS HOSPITAL, THE",600 NORTH  WOLFE STREET,BALTIMORE,21287,Short Term,24510,TRUE,1068.3,848.3,848.3,890.4,713.4,97.4,96.6,13.4,12.4,1068.3,206.1,125.1,173.3,104.3,41.6,41.3,0,0,0,7478,5938,5938,6233,4994,682,676,94,87,7478,1443,876,1213,730,291,289,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,45,-999999,-999999,-999999,-999999,10,12,7,7,0,7,604,45,-999999,10,7,7,-999999,6,6,5,0,18,1290,0
210002,44218,MD,210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,21201,Short Term,24510,TRUE,744.1,744.1,614.1,537,537,64,29,0,0,614.1,202.1,202.1,176.7,176.7,22.3,10.4,0,0,0,5209,5209,4299,3759,3759,448,203,0,0,4299,1415,1415,1237,1237,156,73,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,26,0,-999999,-999999,-999999,4,8,5,-999999,0,-999999,0,67,0,10,6,6,17,18,-999999,7,0,12,1108,0
210012,44218,MD,210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,21215,Short Term,24510,TRUE,471.9,443.9,342.9,317.9,294.6,59.4,40.3,-999999,-999999,388.9,58.9,34.9,44.3,31.4,10.1,7.9,0,0,0,3303,3107,2400,2225,2062,416,282,16,4,2722,412,244,310,220,71,55,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,0,-999999,-999999,-999999,-999999,7,-999999,6,0,-999999,0,58,-999999,-999999,-999999,4,8,15,13,14,0,6,902,0
210068,44218,MD,210068,BALTIMORE CONVENTION CENTER ALTERNATE CARE SITE,1 WEST PRATT STREET,BALTIMORE,21201,Short Term,24510,TRUE,192,192,192,39,39,39,39,0,0,192,0,0,0,0,0,0,0,0,0,1344,1344,1344,273,273,273,273,0,0,1344,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,53,0,4,7,5,15,19,-999999,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210038,44218,MD,210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,BALTIMORE,21201,Short Term,24510,TRUE,114,114,58.1,49.3,49.3,14.4,8.7,0,0,58.3,17.1,17.1,14,14,5.9,4.6,0,0,0,798,798,407,345,345,101,61,0,0,408,120,120,98,98,41,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,0,4,-999999,0,-999999,0,0,90,18,0,0,-999999,-999999,-999999,6,4,-999999,0,0,373,0
210056,44218,MD,210056,MEDSTAR GOOD SAMARITAN HOSPITAL,5601 LOCH RAVEN BOULEVARD,BALTIMORE,21239,Short Term,24510,TRUE,316,316,188,167.6,167.6,38.7,32.4,0,0,188,15.7,15.7,13.3,13.3,6.3,6,0,0,0,2212,2212,1316,1173,1173,271,227,0,0,1316,110,110,93,93,44,42,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,37,0,0,-999999,8,4,10,7,6,0,0,337,137,0,5,10,8,30,34,23,27,0,0,659,0
210024,44218,MD,210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,21218,Short Term,24510,TRUE,364,364,179.9,160.7,160.7,26.7,21.4,0,0,179.9,29.3,29.3,23.7,23.7,8.3,6.7,0,0,0,2548,2548,1259,1125,1125,187,150,0,0,1259,205,205,166,166,58,47,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,26,-999999,0,-999999,-999999,-999999,9,5,4,0,0,303,125,-999999,4,9,11,16,40,19,25,0,0,687,0
210027,44211,MD,210027,U P M C WESTERN MARYLAND,12500 WILLOWBROOK ROAD,CUMBERLAND,21502,Short Term,24001,TRUE,195,195,195,165.9,165.9,29.4,26.7,0,0,195,28,28,15.1,15.1,-999999,-999999,0,0,0,1365,1365,1365,1161,1161,206,187,0,0,1365,196,196,106,106,19,17,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,0,-999999,-999999,0,-999999,6,7,7,0,0,128,8,0,0,4,0,0,4,0,0,0,0,609,0
210023,44211,MD,210023,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,21401,Short Term,24003,TRUE,439,429,316,309,308.3,117,92.7,-999999,0,326,38,38,31.7,31.7,16.9,16.9,0,0,0,3073,3003,2212,2163,2158,819,649,-999999,0,2282,266,266,222,222,118,118,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,103,0,5,13,5,21,22,12,25,0,0,119,65,0,6,12,5,7,9,15,11,0,6,1454,0
210043,44211,MD,210043,UMD BALTIMORE WASHINGTON  MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,21061,Short Term,24003,TRUE,357.6,332.6,285.9,314.4,304.4,81.4,58.4,0,0,310.9,47.3,47.3,40.1,40.1,23.6,19.4,0,0,0,2503,2328,2001,2201,2131,570,409,0,0,2176,331,331,281,281,165,136,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,29,0,0,0,-999999,4,5,7,11,0,0,124,5,0,-999999,-999999,-999999,0,0,0,0,0,0,1253,0
210015,44211,MD,210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,9000 FRANKLIN SQUARE DRIVE,BALTIMORE,21237,Short Term,24005,TRUE,547,471,372.6,341,313.6,85.9,69.9,-999999,0,413.1,64,41.4,48.1,33.4,15.9,14.6,0,0,0,3829,3297,2608,2387,2195,601,489,-999999,0,2892,448,290,337,234,111,102,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,72,0,-999999,7,8,11,13,12,19,0,0,652,273,-999999,12,29,24,36,60,50,61,0,-999999,1193,0
210040,44211,MD,210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,21133,Short Term,24005,TRUE,192.4,192.4,143.4,123.1,123.1,54.1,39.3,0,0,143.4,21.9,21.9,17.1,17.1,10.7,9.9,0,0,0,1347,1347,1004,862,862,379,275,0,0,1004,153,153,120,120,75,69,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,0,-999999,-999999,-999999,-999999,6,6,4,0,0,0,38,0,-999999,-999999,-999999,7,9,-999999,14,0,0,672,0
210063,44211,MD,210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,7601 OSLER DRIVE,TOWSON,21204,Short Term,24005,TRUE,166,161,147.1,127.4,124.7,34.3,26.4,-999999,-999999,152.1,13.9,13.9,13.4,13.4,4.4,-999999,0,0,0,1162,1127,1030,892,873,240,185,6,-999999,1065,97,97,94,94,31,25,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,0,0,-999999,-999999,4,-999999,5,7,0,0,0,35,-999999,0,-999999,-999999,4,10,9,9,0,-999999,743,0
210039,44211,MD,210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,20678,Short Term,24009,TRUE,95.3,95.3,73.4,62.4,62.4,20.4,20,-999999,0,73.4,9.3,9.3,9.1,9.1,4.7,4.7,0,0,0,667,667,514,437,437,143,140,-999999,0,514,65,65,64,64,33,33,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,0,-999999,0,-999999,4,7,8,4,0,0,154,-999999,0,0,0,0,-999999,0,0,0,0,-999999,567,0
210033,44211,MD,210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,21157,Short Term,24013,TRUE,207.9,204.9,164.9,157.4,155.3,45.9,34.4,0,0,167.9,13,13,11.3,11.3,6.6,4.3,0,0,0,1455,1434,1154,1102,1087,321,241,0,0,1175,91,91,79,79,46,30,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,0,0,-999999,0,6,5,6,7,0,0,0,43,0,0,-999999,5,-999999,10,9,15,0,0,661,0
210032,44211,MD,210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,21921,Short Term,24015,TRUE,94.7,94.7,84.7,65.7,65.7,29.7,24.6,0,0,84.7,11.1,11.1,10.9,10.9,5.9,4.7,0,0,0,663,663,593,460,460,208,172,0,0,593,78,78,76,76,41,33,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,0,0,0,-999999,5,4,5,-999999,0,0,78,24,0,0,-999999,4,5,7,6,-999999,0,0,555,0
210035,44211,MD,210035,UMD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,20646,Short Term,24017,TRUE,149.1,149.1,113.1,90,90,20.6,20.6,0,0,113.1,8.3,8.3,8.1,8.1,4.6,4.6,0,0,0,1044,1044,792,630,630,144,144,0,0,792,58,58,57,57,32,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0,0,-999999,4,-999999,-999999,5,6,0,0,4,14,0,-999999,-999999,4,-999999,-999999,-999999,-999999,0,0,849,0
210005,44211,MD,210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,21701,Short Term,24021,TRUE,329,248.1,219.9,224.4,184,66.4,66.4,0,0,291.7,13.7,13.7,13.7,13.7,8.7,8.7,0,0,0,2303,1737,1539,1571,1288,465,465,0,0,2042,96,96,96,96,61,61,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,79,0,-999999,6,12,8,19,16,13,-999999,-999999,192,0,0,0,0,0,0,0,0,0,0,0,831,0
210017,44211,MD,210017,GARRETT COUNTY MEMORIAL HOSPITAL,251 NORTH  FOURTH STREET,OAKLAND,21550,Short Term,24023,FALSE,36,36,36,24.1,24.1,5.7,5.7,0,0,36,4,4,-999999,-999999,-999999,-999999,0,0,0,252,252,252,169,169,40,40,0,0,252,28,28,22,22,5,5,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,-999999,0,0,0,-999999,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,212,0
210049,44211,MD,210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,BEL AIR,21014,Short Term,24025,TRUE,238.3,237.1,174.4,161,159.9,62.7,51.7,-999999,0,175.6,30,30,21.9,21.9,13.9,11.7,0,0,0,1668,1660,1221,1127,1119,439,362,4,0,1229,210,210,153,153,97,82,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,35,0,-999999,-999999,-999999,5,9,6,8,0,0,93,34,-999999,-999999,-999999,-999999,4,7,11,5,0,4,808,0
210006,44211,MD,210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,501 SOUTH  UNION AVENUE,HAVRE DE GRACE,21078,Short Term,24025,TRUE,99.1,99.1,63.7,53.6,53.6,18.6,13.3,-999999,0,63.7,5.6,5.6,4.6,4.6,-999999,-999999,0,0,0,694,694,446,375,375,130,93,-999999,0,446,39,39,32,32,16,10,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,0,0,0,-999999,-999999,5,4,-999999,0,0,39,20,0,0,0,4,-999999,8,-999999,-999999,-999999,-999999,380,0
210048,44211,MD,210048,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,21044,Short Term,24027,TRUE,365,323,323,237.9,225.3,57.4,56.9,0,0,365,58,33,34.3,25.6,14.4,14.3,0,0,0,2555,2261,2261,1665,1577,402,398,0,0,2555,406,231,240,179,101,100,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,47,0,0,4,6,11,11,7,8,0,0,327,60,0,4,18,4,8,6,9,11,0,0,976,0
210030,44211,MD,210030,UMD SHORE MEDICAL CTR AT CHESTERTOWN,100 BROWN STREET,CHESTERTOWN,21620,Short Term,24029,FALSE,34,34,12,10.3,10.3,5.4,4.1,0,0,12,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,238,238,84,72,72,38,29,0,0,84,10,10,9,9,9,8,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,-999999,-999999,0,0,-999999,0,0,0,5,0,0,0,0,0,-999999,-999999,-999999,-999999,0,162,0
210018,44211,MD,210018,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,20832,Short Term,24031,TRUE,207,185,127.4,110,107.6,42.7,30.6,0,0,131.4,11.1,11.1,10.3,10.3,8.9,8.7,0,0,0,1449,1295,892,770,753,299,214,0,0,920,78,78,72,72,62,61,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,29,0,0,-999999,-999999,-999999,6,5,10,0,0,256,90,0,5,-999999,10,15,20,16,22,0,-999999,485,0
210057,44211,MD,210057,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,20850,Short Term,24031,TRUE,546,546,431,352.3,349.1,56.6,46.7,0,0,431,36,36,24,24,10.7,10.6,0,0,0,3822,3822,3017,2466,2444,396,327,0,0,3017,252,252,168,168,75,74,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,37,0,-999999,5,-999999,-999999,10,9,8,0,0,412,129,0,9,15,10,13,31,19,32,0,5,1133,0
210022,44211,MD,210022,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN ROAD,BETHESDA,20814,Short Term,24031,TRUE,282.6,277.6,261.6,224,223.1,46.3,46.3,0,0,266.6,27.1,27.1,24.1,24.1,12.9,12.9,0,0,0,1978,1943,1831,1568,1562,324,324,0,0,1866,190,190,169,169,90,90,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,27,0,-999999,-999999,0,4,-999999,8,9,0,0,156,38,-999999,0,-999999,0,-999999,8,11,13,0,0,644,0
210004,44211,MD,210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,20910,Short Term,24031,TRUE,452,402,367.9,345.3,301.4,93.3,89.4,0,0,417.9,120,70,106,62.9,38.9,38.6,-999999,0,-999999,3164,2814,2575,2417,2110,653,626,0,0,2925,840,490,742,440,272,270,6,0,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,74,0,5,7,8,13,11,14,16,0,-999999,171,-999999,0,0,0,0,0,0,0,-999999,0,-999999,948,-999999
210065,44211,MD,210065,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,GERMANTOWN,20876,Short Term,24031,TRUE,110,102,91,87.3,86,24.3,24,0,0,99,23,15,12.1,10.9,6.7,6.7,0,0,0,770,714,637,611,602,170,168,0,0,693,161,105,85,76,47,47,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,35,0,-999999,4,5,4,8,6,7,0,0,60,-999999,0,0,0,-999999,0,0,-999999,0,0,-999999,437,0
210003,44211,MD,210003,UMD PRINCE GEORGE'S HOSPITAL CTR,3001 HOSPITAL DRIVE,CHEVERLY,20785,Short Term,24033,TRUE,527,527,249.4,238.9,238.9,122.9,117.7,0,0,249.4,56.6,56.6,56.1,56.1,39.4,35.9,0,0,0,3689,3689,1746,1672,1672,860,824,0,0,1746,396,396,393,393,276,251,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,89,0,-999999,4,14,18,21,15,15,0,0,470,12,0,-999999,-999999,0,-999999,0,4,-999999,0,0,1266,0
210062,44211,MD,210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,7503 SURRATTS ROAD,CLINTON,20735,Short Term,24033,TRUE,304,296,184.4,164.1,153.3,52.6,37.3,-999999,0,198.1,25.1,25.1,22.6,22.6,12.1,9.7,0,0,0,2128,2072,1291,1149,1073,368,261,-999999,0,1387,176,176,158,158,85,68,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,47,0,0,-999999,6,5,12,10,11,0,0,424,131,-999999,10,9,10,12,32,33,24,0,0,802,0
210051,44211,MD,210051,DOCTORS'  COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,LANHAM,20706,Short Term,24033,TRUE,291,291,291,181,181,45,42.6,0,0,291,39,39,24.6,24.6,7.6,7.4,0,0,0,2037,2037,2037,1267,1267,315,298,0,0,2037,273,273,172,172,53,52,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,51,0,4,-999999,8,8,11,14,-999999,-999999,0,179,161,0,9,18,27,25,41,29,12,0,0,755,0
210016,44211,MD,210016,ADVENTIST HEALTHCARE WHITE OAK MEDICAL CENTER,11890 HEALING WAY,SILVER SPRING,20904,Short Term,24033,TRUE,321.4,321.4,284.9,266.6,266.6,125.1,108.1,0,0,284.9,36.9,36.9,30.1,30.1,14.9,12.6,0,0,0,2250,2250,1994,1866,1866,876,757,0,0,1994,258,258,211,211,104,88,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,40,0,4,4,4,6,10,8,4,0,0,311,148,-999999,13,17,11,16,33,24,33,0,0,542,0
210060,44211,MD,210060,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,FORT WASHINGTON,20744,Short Term,24033,TRUE,66,66,49,28.7,28.7,12.6,9.9,0,0,49,16,16,8.9,8.9,6.6,6.4,0,0,0,462,462,343,201,201,88,69,0,0,343,112,112,62,62,46,45,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,-999999,0,0,-999999,5,-999999,0,0,0,118,38,0,-999999,5,-999999,-999999,8,12,8,0,0,394,0
210028,44211,MD,210028,MEDSTAR SAINT MARY'S HOSPITAL,25500 POINT LOOKOUT ROAD,LEONARDTOWN,20650,Short Term,24037,TRUE,190,170,112.4,99.1,92.3,30.6,21.3,0,0,128.6,12,12,10.6,10.6,7,6.4,0,0,0,1330,1190,787,694,646,214,149,0,0,900,84,84,74,74,49,45,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21,0,-999999,-999999,0,4,-999999,7,5,0,0,243,93,-999999,14,11,8,11,16,16,14,0,-999999,697,0
210037,44211,MD,210037,UMD SHORE MEDICAL CENTER AT EASTON,219 SOUTH  WASHINGTON STREET,EASTON,21601,Short Term,24041,TRUE,162,157,83.6,82,81.3,24.1,14.7,0,0,88.6,7.9,7.9,8,8,-999999,-999999,0,0,0,1134,1099,585,574,569,169,103,0,0,620,55,55,56,56,18,15,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,-999999,0,0,-999999,5,5,4,-999999,0,-999999,25,0,0,0,-999999,-999999,5,6,7,-999999,0,932,0
210001,44211,MD,210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,21742,Short Term,24043,TRUE,389,381,267.6,239.9,238.9,97,0,-999999,0,270.9,32,32,27.7,27.7,14.9,0,0,0,0,2723,2667,1873,1679,1672,679,0,-999999,0,1896,224,224,194,194,104,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,70,0,5,-999999,6,9,16,13,18,0,0,174,28,-999999,0,-999999,-999999,-999999,8,5,6,0,0,1091,0
210019,44211,MD,210019,"TIDALHEALTH PENINSULA REGIONAL, INC",100 EAST CARROLL AVENUE,SALISBURY,21801,Short Term,24045,TRUE,472,472,338.6,262.9,246.1,75.3,53,-999999,-999999,344.6,81.6,81.6,28,27.9,8.6,4.6,0,0,0,3304,3304,2370,1840,1723,527,371,-999999,-999999,2412,571,571,196,195,60,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,72,0,-999999,-999999,5,9,12,21,22,0,0,481,23,0,0,0,-999999,0,7,5,8,0,0,1342,0
210061,44211,MD,210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,21811,Short Term,24047,TRUE,57.7,57.7,57.7,47.6,47.6,22,22,0,0,57.7,9.7,9.7,7.1,7.1,4.3,4.3,0,0,0,404,404,404,333,333,154,154,0,0,404,68,68,50,50,30,30,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,0,-999999,0,-999999,-999999,5,4,-999999,0,0,119,0,0,0,0,0,0,0,0,0,0,0,480,0
210013,44211,MD,210013,"GRACE MEDICAL CENTER, INC",2000 W BALTIMORE STREET,BALTIMORE,21223,Short Term,24510,TRUE,33,33,8,-999999,-999999,0,0,0,0,8,0,0,0,0,0,0,0,0,0,231,231,56,24,24,0,0,0,0,56,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0
210029,44211,MD,210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,BALTIMORE,21224,Short Term,24510,TRUE,395.7,372,372,286.3,271.6,41,40.3,0,0,395.7,66.9,54.9,57.9,47.1,10.9,10.9,0,0,0,2770,2604,2604,2004,1901,287,282,0,0,2770,468,384,405,330,76,76,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,31,0,-999999,-999999,-999999,5,9,11,-999999,0,0,272,88,-999999,5,10,5,12,17,21,15,0,-999999,868,0
210034,44211,MD,210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH  HANOVER STREET,BALTIMORE,21225,Short Term,24510,TRUE,275,218,147.3,127,112,31.6,19.9,0,0,187.9,21.6,21.6,16.3,16.3,7.4,6.7,0,0,0,1925,1526,1031,889,784,221,139,0,0,1315,151,151,114,114,52,47,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,0,-999999,0,-999999,-999999,7,-999999,4,0,0,252,87,0,14,17,7,13,18,11,7,0,0,625,0
